TYPE,MODEL,FUEL,YEAR,DRIVEKM,PRICE
5,22,2,2013,101816,2770
5,3,2,2011,142578,930
5,43,2,2018,9813,2380
5,3,2,2016,59409,1449
5,114,2,2014,57000,1240
5,3,2,2011,148000,850
5,44,2,2018,27040,5430
5,22,2,2013,124000,1940
5,3,2,2016,85000,1250
5,26,2,2016,55000,2520
5,3,6,2014,156000,1260
5,3,6,2017,86775,2780
5,125,2,2006,114172,195
5,3,2,2010,173550,450
5,43,2,2016,120544,1890
5,38,2,2018,48271,4090
5,38,2,2017,178838,2450
5,43,2,2014,121965,1080
5,3,3,2014,88500,1240
5,26,2,2008,125177,1090
5,26,2,2008,223800,495
5,3,2,2012,191700,645
5,66,3,2007,198379,280
5,3,2,2007,160000,320
5,3,3,2017,144731,1670
5,125,2,2013,211281,960
5,3,2,2009,56504,540
5,3,2,2011,158626,910
5,43,1,2016,77228,1930
5,66,2,2007,215916,350
5,3,2,2007,145299,280
5,3,2,2007,159294,380
5,66,2,2007,242259,299
5,3,2,2012,143235,870
5,3,2,2011,125423,850
5,38,2,2017,57080,3600
5,39,2,2019,29000,7760
5,3,2,2008,168993,299
5,38,2,2018,23350,4350
5,125,2,2008,125000,630
5,43,3,2014,91000,1460
5,3,2,2009,73600,490
5,44,2,2019,7079,6150
5,43,2,2016,110886,1790
5,43,1,2016,86966,1930
5,3,3,2011,188391,750
5,3,3,2016,129337,1720
5,3,3,2014,121792,1190
5,3,3,2013,160508,880
5,125,2,2011,92165,440
5,3,2,2006,196406,210
5,26,2,2009,173072,560
5,3,2,2011,107623,870
5,43,3,2014,138195,1190
5,38,2,2017,57080,3600
5,3,6,2016,48090,2090
5,3,3,2012,167754,890
5,3,2,2011,42720,1280
5,3,3,2016,292500,750
5,91,2,2010,48079,920
5,43,1,2016,57184,2020
5,43,2,2014,154118,1020
5,26,2,2014,76800,2590
5,44,2,2015,90900,2970
5,3,2,2017,77800,2180
5,3,3,2012,134549,1280
5,44,2,2016,113093,2180
5,114,2,2009,98440,560
5,3,2,2006,212733,215
5,66,2,2009,180000,380
5,43,2,2013,145919,880
5,66,2,2008,169819,290
5,3,2,2007,255000,220
5,43,6,2017,117000,1799
5,3,1,2017,52000,1790
5,43,1,2016,192000,1399
5,22,4,2005,184000,400
5,3,3,2015,73880,1490
5,3,2,2012,152194,990
5,95,2,2015,73955,1699
5,3,2,2012,152194,990
5,95,2,2015,73955,1699
5,43,3,2011,175842,630
5,91,2,2011,96556,750
5,43,3,2016,146000,1299
5,43,3,2016,130000,1399
5,43,3,2016,188000,1100
5,43,2,2016,130000,1399
5,43,3,2016,106000,1449
5,43,3,2016,156000,1299
5,43,1,2016,195000,1149
5,91,2,2011,134000,529
5,3,2,2010,240000,319
5,43,2,2016,98000,1770
5,3,3,2013,100000,1290
5,26,2,2015,90000,2449
5,3,2,2014,161000,1149
5,26,2,2016,60000,2649
5,26,2,2015,156000,1849
5,43,2,2017,72000,2649
5,43,2,2016,56000,2299
5,43,2,2016,137000,1699
5,43,1,2016,154000,1549
5,3,1,2015,100000,1449
5,3,2,2011,65000,1070
5,3,3,2013,241571,780
5,3,3,2013,235973,899
5,3,1,2015,62994,1375
5,114,2,2008,163206,335
5,3,1,2016,59059,1535
5,3,2,2012,104582,1100
5,3,1,2014,201000,990
5,95,2,2017,63000,2000
5,26,2,2009,111072,690
5,3,2,2009,179000,440
5,22,2,2010,195183,989
5,3,2,2013,81330,1300
5,38,2,2016,46375,3390
5,43,6,2017,48848,2930
5,3,2,2009,154964,450
5,3,2,2011,198710,465
5,3,2,2012,74141,1180
5,91,2,2010,163700,499
5,3,1,2017,96760,2050
5,3,2,2009,98255,499
5,22,2,2013,167002,1500
5,36,2,2016,126662,3599
5,20,2,2015,229589,1150
5,22,2,2014,151511,1799
5,3,3,2017,48131,2750
5,44,2,2012,113198,2150
5,114,2,2011,141959,750
5,36,2,2016,139487,3799
5,3,3,2012,182578,680
5,43,3,2010,174646,570
5,43,2,2011,212414,399
5,3,3,2014,192319,680
5,3,2,2012,137977,1090
5,3,2,2011,145500,920
5,3,2,2017,70266,1950
5,43,2,2018,47232,2330
5,3,2,2017,89573,1960
5,3,2,2011,145500,807
5,125,2,2010,239147,430
5,3,3,2012,128700,949
5,3,3,2008,175400,369
5,114,2,2010,172500,419
5,22,2,2011,99611,1399
5,43,6,2014,115398,1395
5,3,1,2015,194489,1130
5,3,2,2009,147506,380
5,114,2,2010,140000,510
5,3,3,2011,114711,1090
5,3,2,2008,217770,199
5,125,2,2006,102074,299
5,26,2,2015,78000,2430
5,3,2,2011,124000,1050
5,43,2,2012,123000,850
5,43,2,2010,211900,400
5,26,2,2014,107879,1950
5,43,2,2015,61249,1630
5,43,3,2015,95452,1380
5,3,3,2014,97095,1500
5,3,2,2017,45464,2290
5,3,2,2017,74507,2150
5,26,2,2016,104713,2100
5,38,2,2017,85995,3030
5,43,3,2016,27510,1840
5,43,2,2017,105607,1630
5,26,2,2016,62275,2580
5,3,2,2015,113802,1280
5,26,2,2014,132353,2040
5,44,2,2012,108490,1530
5,3,2,2013,80569,1430
5,26,2,2010,110870,1050
5,66,2,2007,200000,350
5,95,2,2016,39000,1480
5,125,2,2008,120000,370
5,3,2,2011,60110,1110
5,125,2,2008,120000,370
5,3,2,2011,60110,1110
5,43,2,2010,102379,650
5,91,2,2011,63855,790
5,3,2,2011,124854,1150
5,3,2,2011,189951,720
5,43,2,2012,55761,1239
5,3,2,2009,111000,480
5,43,2,2011,107000,899
5,3,2,2006,193433,210
5,3,2,2007,152959,269
5,3,2,2011,171991,829
5,43,3,2013,142000,1450
5,66,2,2007,136173,390
5,114,2,2014,148775,970
5,3,3,2005,224499,210
5,3,4,2015,142464,1290
5,43,2,2015,54424,1580
5,3,2,2017,54815,2380
5,26,2,2015,61000,2490
5,43,6,2017,69552,2609
5,36,2,2016,59136,4499
5,43,2,2012,175205,509
5,3,3,2015,106462,1299
5,43,6,2017,44091,2799
5,3,6,2014,144558,1129
5,3,2,2010,175789,369
5,3,2,2011,157780,799
5,114,2,2014,114585,890
5,43,2,2010,185000,530
5,3,2,2011,127000,930
5,3,2,2009,129000,530
5,3,3,2012,159000,1190
5,3,2,2011,134031,990
5,3,2,2013,127000,859
5,3,2,2016,159000,1112
5,125,2,2008,170000,612
5,125,2,2012,60000,1368
5,3,2,2009,220000,322
5,3,2,2014,190000,805
5,3,2,2016,190000,920
5,3,1,2016,228000,1047
5,3,2,2014,238000,658
5,3,3,2017,55000,2400
5,3,2,2011,80000,950
5,43,2,2013,210000,722
5,22,2,2009,259000,1048
5,3,1,2015,168000,1139
5,125,2,2014,240000,1128
5,3,3,2016,280000,1022
5,3,1,2016,260000,869
5,26,2,2009,160000,766
5,91,2,2012,290000,468
5,22,2,2009,229000,775
5,26,2,2010,199000,662
5,26,2,2009,270000,642
5,3,3,2015,200000,893
5,43,2,2010,248696,369
5,3,3,2017,40975,2019
5,91,2,2011,80364,709
5,22,2,2006,220000,220
5,3,2,2013,182767,820
5,43,2,2011,110056,690
5,3,2,2011,178767,750
5,3,2,2013,81545,1360
5,3,2,2018,26000,2400
5,43,2,2012,129000,1100
5,3,3,2012,196000,860
5,43,2,2015,119000,1420
5,43,2,2009,220000,570
5,3,2,2009,139000,430
5,125,2,2005,129000,270
5,114,2,2006,110000,250
5,22,2,2013,135000,2190
5,114,2,2009,154700,550
5,66,2,2007,165000,340
5,3,2,2007,133200,250
5,114,2,2012,121300,620
5,3,1,2014,137640,1170
5,43,2,2010,156800,620
5,3,3,2007,214100,320
5,43,2,2016,128202,1680
5,3,3,2013,107455,1180
5,43,2,2012,127000,780
5,125,2,2011,85000,430
5,3,3,2011,148000,1030
5,22,2,2011,147242,1480
5,22,2,2009,176000,950
5,3,2,2012,99341,1130
5,22,2,2011,76850,1450
5,3,2,2009,44870,470
5,43,3,2013,170397,1150
5,26,2,2009,149970,720
5,125,2,2013,90132,1299
5,36,2,2016,38576,5250
5,38,2,2016,159469,2850
5,38,2,2016,31894,4099
5,95,2,2016,101984,1500
5,36,2,2016,38996,5350
5,3,3,2007,214100,320
5,43,2,2016,128202,1680
5,3,3,2013,107455,1180
5,43,2,2012,127000,780
5,125,2,2011,85000,430
5,3,3,2011,148000,1030
5,22,2,2011,147242,1480
5,22,2,2009,176000,950
5,3,2,2012,99341,1130
5,22,2,2011,76850,1450
5,3,2,2009,44870,470
5,43,3,2013,170397,1150
5,26,2,2009,149970,720
5,125,2,2013,90132,1299
5,36,2,2016,38576,5250
5,38,2,2016,159469,2850
5,38,2,2016,31894,4099
5,95,2,2016,101984,1500
5,36,2,2016,38996,5350
5,36,2,2016,30038,5300
5,38,2,2016,31680,4099
5,36,2,2016,38981,5350
5,38,2,2017,109322,2799
5,95,2,2017,77771,1499
5,43,2,2016,69303,1920
5,43,2,2016,49713,2400
5,3,1,2017,70677,2220
5,3,2,2016,78989,1410
5,26,2,2016,50967,3200
5,3,6,2017,105597,2399
5,43,2,2017,104070,1550
5,3,3,2011,192131,600
5,3,2,2009,174941,330
5,3,2,2012,146760,700
5,43,2,2010,124393,560
5,43,3,2016,99541,1930
5,3,3,2011,188869,870
5,125,2,2004,124881,230
5,3,2,2007,150000,330
5,22,2,2004,107236,290
5,26,2,2015,68533,2430
5,66,2,2008,120407,590
5,3,2,2008,135283,420
5,3,2,2009,148737,460
5,3,3,2012,128455,1060
5,43,3,2017,164200,1320
5,43,2,2011,179000,530
5,95,2,2016,73800,1999
5,38,2,2016,103723,3250
5,114,2,2015,106500,960
5,43,6,2014,179807,1200
5,3,2,2011,234800,660
5,3,6,2014,110900,1599
5,3,3,2017,84300,1999
5,36,2,2017,61876,3950
5,43,2,2011,116014,850
5,26,2,2012,142545,970
5,3,2,2014,143569,980
5,3,2,2010,130641,555
5,38,2,2017,168721,2595
5,26,2,2014,77954,2950
5,43,3,2014,162647,849
5,38,2,2016,97799,2760
5,38,2,2017,80374,3050
5,26,2,2016,103091,2050
5,3,2,2018,51613,2439
5,44,2,2018,16747,5200
5,3,6,2014,257995,850
5,3,2,2010,144840,520
5,43,3,2017,27313,2750
5,43,2,2015,26000,1789
5,43,2,2019,13000,2850
5,43,6,2014,71000,1990
5,66,3,2010,224000,470
5,3,2,2017,85900,2370
5,26,2,2015,85000,3699
5,43,1,2016,110900,2099
5,43,6,2017,73000,2780
5,3,2,2019,12700,3250
5,3,6,2018,49000,3380
5,3,2,2008,184974,350
5,22,2,2009,206744,899
5,3,2,2018,51613,2439
5,3,3,2017,46110,2150
5,66,2,2010,70234,740
5,26,2,2014,73362,2190
5,43,2,2013,136900,1050
5,22,2,2011,168000,1020
5,66,3,2007,287081,349
5,3,2,2018,15947,2990
5,43,2,2016,57629,2090
5,3,3,2016,121543,1440
5,125,2,2014,74746,1259
5,26,2,2016,134717,1790
5,3,3,2016,123966,1250
5,3,2,2015,130273,1250
5,3,3,2016,171525,950
5,125,2,2010,118150,640
5,3,2,2016,107910,1490
5,22,2,2010,300285,699
5,43,2,2013,136900,1050
5,22,2,2011,168000,1020
5,66,3,2007,287081,349
5,3,2,2018,15947,2990
5,43,2,2016,57629,2090
5,3,3,2016,121543,1440
5,125,2,2014,74746,1259
5,26,2,2016,134717,1790
5,3,3,2016,123966,1250
5,3,2,2015,130273,1250
5,3,3,2016,171525,950
5,125,2,2010,118150,640
5,3,2,2016,107910,1490
5,22,2,2010,300285,699
5,44,2,2018,28775,5199
5,36,2,2016,124742,3560
5,43,2,2016,60920,2120
5,43,2,2010,172200,499
5,3,2,2009,95885,390
5,3,2,2006,224295,150
5,36,2,2016,191634,3100
5,3,6,2014,85424,1490
5,3,2,2011,103024,990
5,26,2,2012,131724,899
5,22,2,2013,139170,1799
5,43,3,2012,262441,399
5,3,1,2017,71668,2329
5,3,2,2011,147419,799
5,43,3,2015,124991,1399
5,3,6,2014,80099,1599
5,22,2,2012,136894,1650
5,43,6,2014,165000,1199
5,3,6,2015,129346,1599
5,26,2,2015,93439,2290
5,26,2,2016,137000,2290
5,43,3,2016,91000,1390
5,114,2,2017,52867,1619
5,26,2,2014,112068,2819
5,38,2,2016,80881,3619
5,43,2,2016,57894,1949
5,22,2,2012,142894,1439
5,38,2,2016,103272,2950
5,38,2,2017,49636,3539
5,26,2,2008,88390,790
5,43,2,2014,151170,1190
5,3,2,2014,127274,1130
5,114,2,2007,71999,370
5,3,3,2012,194000,770
5,3,2,2017,38000,2699
5,114,2,2009,198000,330
5,3,3,2011,114000,990
5,43,2,2016,120065,1870
5,3,2,2017,110466,2130
5,3,2,2010,115000,599
5,3,2,2013,111262,1270
5,3,2,2016,91152,1560
5,114,2,2011,100000,650
5,3,2,2017,71031,2430
5,3,2,2017,81230,2399
5,22,3,2007,210861,550
5,44,2,2013,167768,1390
5,36,2,2016,110000,3820
5,3,2,2017,82000,1930
5,3,2,2017,92000,1950
5,3,1,2017,110000,1920
5,3,1,2016,95000,1330
5,43,2,2016,53000,1720
5,3,1,2016,106000,1870
5,3,2,2016,23000,1700
5,26,2,2015,65000,2530
5,43,2,2012,124000,870
5,3,2,2018,22000,2160
5,26,2,2016,51000,3050
5,43,1,2017,108001,1620
5,3,2,2017,121821,2000
5,114,2,2009,162122,420
5,114,2,2011,83783,580
5,3,2,2018,20084,2849
5,66,2,2010,235493,380
5,114,2,2005,128749,330
5,3,2,2005,147983,330
5,22,2,2005,231087,249
5,66,2,2009,89120,650
5,26,2,2013,70000,1490
5,36,2,2017,63494,4480
5,125,2,2008,178649,550
5,38,2,2018,92360,3380
5,26,2,2010,248579,580
5,38,2,2016,53772,3470
5,3,3,2007,417500,180
5,114,2,2011,130932,630
5,38,2,2016,115868,2750
5,38,2,2017,119390,2850
5,90,2,1999,192181,220
5,3,2,2016,64994,1590
5,3,6,2016,57577,2080
5,3,6,2014,83776,1590
5,22,2,2009,154017,990
5,26,2,2010,158600,830
5,3,3,2013,95983,1150
5,22,2,2009,154017,990
5,26,2,2010,158600,830
5,3,3,2013,95983,1150
5,3,2,2009,182689,390
5,43,2,2010,283000,450
5,3,4,2015,149000,1150
5,26,2,2012,182000,1070
5,3,2,2011,101200,899
5,114,2,2013,125000,780
5,125,2,2012,227000,980
5,43,3,2017,149639,1490
5,22,2,2014,100633,2200
5,114,2,2009,116462,590
5,22,2,2009,140000,1030
5,44,2,2014,129000,1820
5,36,2,2016,140000,3160
5,43,2,2010,220000,499
5,38,2,2017,60000,3260
5,36,2,2016,200000,3080
5,38,2,2016,198000,1999
5,3,3,2016,180000,1199
5,26,2,2014,170000,1550
5,26,2,2014,62000,2350
5,43,2,2013,98000,1290
5,3,2,2008,118551,370
5,43,2,2019,10373,3350
5,95,2,2015,128477,1299
5,95,2,2017,87912,1580
5,22,2,2009,121990,1480
5,43,3,2013,151393,1250
5,3,2,2013,42398,1290
5,43,2,2010,225273,470
5,3,2,2011,166177,809
5,43,2,2012,165264,980
5,125,2,2013,140177,490
5,43,2,2016,67057,1830
5,43,1,2016,55896,1820
5,3,6,2015,133133,1390
5,36,2,2016,77023,4499
5,26,2,2014,35107,2149
5,26,2,2016,32295,2499
5,66,2,2006,44700,499
5,3,3,2016,166645,1199
5,3,2,2014,197692,790
5,3,6,2015,192823,1190
5,26,2,2016,41998,2670
5,3,2,2015,172000,890
5,3,3,2012,123995,1230
5,3,2,2011,128508,970
5,66,2,2007,126793,370
5,43,1,2017,84104,2230
5,3,2,2010,150000,450
5,3,6,2016,91429,1660
5,26,2,2009,169664,590
5,66,2,2007,100484,290
5,3,2,2011,99937,1050
5,26,2,2008,154670,750
5,26,2,2010,178706,590
5,26,2,2009,140186,690
5,36,2,2016,133598,3670
5,38,2,2016,105906,2890
5,43,2,2016,109772,1720
5,26,2,2009,169727,560
5,26,2,2015,76998,2530
5,43,2,2017,35395,2330
5,43,2,2017,26750,2990
5,44,2,2017,42000,3340
5,26,2,2012,171191,890
5,43,2,2017,26750,2990
5,3,6,2018,36489,3390
5,66,2,2007,135217,369
5,3,3,2018,28879,2179
5,43,3,2016,128892,1299
5,125,2,2004,217871,199
5,3,2,2011,250000,529
5,3,2,2017,75683,2250
5,43,2,2017,86989,2370
5,22,2,2010,149177,1310
5,3,2,2011,140515,860
5,26,2,2011,129279,1179
5,3,3,2015,72530,1480
5,26,2,2015,174000,1650
5,38,2,2017,72000,3859
5,3,2,2014,47000,1499
5,43,2,2011,128000,780
5,22,2,2009,265000,760
5,22,2,2009,271571,850
5,3,2,2006,212160,299
5,114,2,2010,123106,450
5,22,2,2014,181124,1595
5,26,2,2012,254697,750
5,43,2,2018,30106,2700
5,22,2,2013,175996,2280
5,26,2,2016,109710,2350
5,38,2,2018,77460,3880
5,44,2,2017,143253,2185
5,3,2,2015,118185,1485
5,3,3,2013,145035,1195
5,22,2,2007,160584,350
5,36,2,2016,39000,4490
5,43,2,2018,30106,2700
5,22,2,2013,175996,2280
5,26,2,2016,109710,2350
5,38,2,2018,77460,3880
5,44,2,2017,143253,2185
5,3,2,2015,118185,1485
5,3,3,2013,145035,1195
5,22,2,2007,160584,350
5,36,2,2016,39000,4490
5,22,2,2013,93168,1650
5,114,2,2009,159000,390
5,3,2,2016,52442,1910
5,66,2,2007,269329,230
5,3,2,2016,49947,1650
5,3,2,2012,76000,1029
5,3,2,2013,83474,1380
5,43,2,2016,34040,2170
5,3,2,2014,124604,1170
5,43,2,2015,145737,1500
5,114,2,2010,86562,530
5,125,2,2010,360093,320
5,43,3,2010,218500,650
5,43,2,2016,37000,2080
5,114,2,2007,187000,189
5,44,2,2015,115000,1549
5,3,2,2017,45000,2370
5,43,1,2016,163769,1590
5,43,2,2016,154759,1850
5,43,2,2017,142652,1799
5,3,2,2012,210155,920
5,22,2,2015,126994,3000
5,43,2,2012,115221,1120
5,3,3,2015,74261,1599
5,43,2,2017,18800,2890
5,66,3,2007,190000,400
5,26,2,2008,210000,580
5,125,2,2011,90000,390
5,66,2,2009,180000,690
5,36,2,2016,162000,3520
5,125,2,2016,120000,1589
5,36,2,2016,70000,3089
5,36,2,2016,200000,2489
5,38,2,2016,170000,2049
5,36,2,2016,140000,3599
5,3,2,2010,204154,490
5,66,3,2007,180059,370
5,3,6,2018,43469,3100
5,26,2,2016,87544,2700
5,3,2,2008,55000,290
5,38,2,2017,61298,3250
5,3,3,2014,134086,1320
5,3,2,2011,186725,970
5,43,3,2016,77962,1630
5,3,2,2019,31544,2570
5,3,1,2018,36356,2549
5,3,2,2009,213726,310
5,3,2,2013,80313,1370
5,3,3,2016,100000,1630
5,43,2,2010,120530,680
5,43,2,2013,39868,1399
5,43,3,2013,164135,829
5,43,3,2016,145927,1239
5,3,2,2017,81000,1969
5,38,2,2016,130000,3850
5,43,2,2017,70000,1679
5,22,2,2006,207823,199
5,125,2,2004,144749,270
5,3,2,2011,146286,1030
5,3,2,2006,134666,270
5,3,2,2010,141359,550
5,26,2,2015,83905,2100
5,43,2,2015,74509,1350
5,3,2,2016,79345,2150
5,26,2,2016,221265,1580
5,3,2,2009,176096,380
5,3,2,2008,94891,380
5,43,2,2011,87353,880
5,43,6,2014,125000,1450
5,43,3,2016,110000,1590
5,22,7,2006,312718,250
5,43,3,2011,173341,585
5,26,2,2014,144782,1390
5,26,2,2010,209206,550
5,26,2,2014,143345,1750
5,22,2,2009,301151,650
5,43,2,2010,168396,599
5,3,2,2017,42408,2190
5,114,2,2007,155534,330
5,114,2,2005,252770,180
5,3,2,2011,225000,699
5,22,2,2004,209700,280
5,43,6,2020,8,4090
5,3,2,2016,79627,1650
5,3,2,2006,121040,290
5,26,2,2015,41748,2730
5,43,3,2016,104516,1590
5,6,2,1999,153000,120
5,43,2,2010,179751,680
5,3,2,2017,49561,2490
5,43,3,2013,178743,1090
5,22,2,2015,123700,1900
5,43,3,2010,50200,940
5,26,2,2016,86511,2070
5,3,2,2009,253825,250
5,26,2,2012,102515,1280
5,22,2,2010,305859,700
5,3,3,2009,220000,290
5,3,3,2011,211200,699
5,3,3,2014,85300,1390
5,3,2,2017,31329,2390
5,22,2,2014,95886,2390
5,26,2,2014,142410,2050
5,3,3,2012,202009,680
5,3,2,2016,66685,1550
5,26,2,2016,47858,2660
5,3,3,2016,176631,1360
5,3,1,2016,48130,1750
5,3,2,2013,144031,800
5,3,2,2006,275000,170
5,125,2,2003,110000,170
5,66,3,2007,195000,280
5,44,2,2015,90981,2490
5,3,2,2011,108000,930
5,3,1,2015,184181,1180
5,43,3,2015,130633,1400
5,38,2,2017,57990,3450
5,22,4,2010,190000,1390
5,22,4,2010,190000,1290
5,26,2,2010,172877,830
5,91,2,2012,127000,750
5,22,2,2011,151927,1390
5,26,2,2016,39068,2770
5,3,2,2011,146790,790
5,26,2,2016,105969,1910
5,3,3,2012,180800,820
5,3,2,2017,34917,2590
5,22,2,2008,201254,270
5,26,2,2016,109132,2300
5,91,2,2010,178255,490
5,3,2,2006,174538,260
5,43,3,2011,213459,590
5,43,2,2013,122327,1090
5,43,3,2011,183547,617
5,3,2,2012,99340,1108
5,125,2,2011,140566,1049
5,43,3,2016,126472,1629
5,66,2,2007,205130,294
5,26,2,2014,55053,2380
5,3,3,2010,130000,699
5,43,2,2017,62919,2335
5,43,2,2010,166451,545
5,3,2,2011,158000,700
5,3,2,2008,173000,280
5,3,1,2016,94247,1450
5,43,3,2016,134600,1350
5,125,2,2008,343723,399
5,36,2,2016,120000,3450
5,43,1,2017,96290,1890
5,43,1,2016,135400,1480
5,3,1,2016,127100,1399
5,3,2,2009,123000,450
5,3,2,2017,81401,1820
5,43,3,2016,62700,2180
5,43,1,2017,109900,1850
5,3,2,2016,54000,1530
5,38,2,2016,96473,3490
5,3,2,2011,263800,670
5,3,3,2012,232600,650
5,43,1,2017,101313,1699
5,3,3,2017,50987,2300
5,3,6,2018,97000,2850
5,3,3,2016,91802,1430
5,22,4,2007,278389,350
5,22,2,2014,90000,2700
5,114,2,2011,113300,720
5,3,2,2012,154455,920
5,26,2,2009,153537,570
5,3,1,2016,73022,2040
5,3,2,2012,134054,860
5,3,3,2013,186118,980
5,3,2,2006,195009,290
5,3,3,2015,67738,1490
5,3,3,2016,105492,1430
5,38,2,2017,98738,2650
5,22,2,2010,254134,890
5,3,3,2012,177505,1090
5,43,2,2010,121637,690
5,22,2,2012,205000,1230
5,43,2,2016,110000,1750
5,36,2,2017,34041,4550
5,36,2,2017,55116,4990
5,26,2,2015,99032,2250
5,22,2,2011,180529,1090
5,3,2,2006,79993,309
5,43,2,2012,157000,990
5,66,2,2007,186795,290
5,43,3,2013,131078,1200
5,114,2,2011,131376,450
5,26,2,2010,120984,850
5,36,2,2017,34041,4550
5,36,2,2017,55116,4990
5,26,2,2015,99032,2250
5,22,2,2011,180529,1090
5,3,2,2006,79993,309
5,43,2,2012,157000,990
5,66,2,2007,186795,290
5,43,3,2013,131078,1200
5,114,2,2011,131376,450
5,26,2,2010,120984,850
5,22,2,2015,84678,2490
5,3,2,2011,75733,1090
5,3,6,2016,66880,1890
5,3,2,2017,50053,2250
5,3,2,2018,26708,2920
5,43,2,2013,137992,1120
5,26,2,2012,166569,990
5,3,3,2014,133252,1150
5,3,2,2014,65864,1470
5,3,2,2014,71772,1450
5,26,2,2015,55721,2490
5,3,2,2006,172570,230
5,43,1,2016,110000,1240
5,3,2,2011,202900,590
5,3,3,2012,194000,730
5,3,2,2008,180000,299
5,22,2,2009,318856,599
5,114,3,2015,123000,1290
5,3,2,2008,99000,470
5,3,3,2012,147000,1150
5,43,3,2013,59000,1490
5,43,2,2016,80228,1790
5,22,2,2006,320000,178
5,3,2,2012,271000,560
5,26,2,2010,260000,420
5,43,2,2012,109000,910
5,43,2,2016,55464,2150
5,114,2,2008,184000,380
5,3,2,2007,135000,320
5,114,2,2005,194000,150
5,3,2,2005,189000,250
5,3,3,2017,174000,1480
5,3,2,2008,202555,210
5,43,2,2013,178224,899
5,125,2,2004,155608,180
5,3,2,2003,159561,150
5,3,3,2016,105945,1640
5,26,2,2008,162306,599
5,38,2,2016,81000,3300
5,26,2,2016,66000,3099
5,38,2,2016,39000,4599
5,43,2,2016,38000,2499
5,44,2,2016,21924,3199
5,44,2,2016,116581,2470
5,114,2,2009,159906,370
5,3,2,2008,175859,420
5,43,3,2017,90364,1820
5,3,2,2016,60845,1690
5,3,2,2016,85975,1690
5,3,2,2006,204371,220
5,26,2,2011,73690,960
5,44,2,2019,31071,5599
5,3,2,2013,120681,1150
5,66,2,2007,100587,380
5,114,3,2016,35773,1650
5,3,2,2016,139000,1070
5,26,2,2014,140000,1890
5,66,2,2011,39800,1050
5,3,2,2011,120000,1150
5,26,2,2008,155000,780
5,114,2,2009,64000,690
5,3,2,2009,148000,380
5,26,2,2009,158840,770
5,3,2,1997,70800,280
5,114,3,2015,91993,1270
5,43,2,2016,42000,1390
5,3,3,2013,189500,990
5,3,3,2011,85617,1230
5,43,2,2013,79800,1380
5,125,2,2010,270000,250
5,3,3,2013,130000,1050
5,3,3,2013,150000,1030
5,43,6,2018,25196,3450
5,43,2,2013,84249,1270
5,3,2,2009,117000,399
5,26,2,2014,95306,2089
5,3,2,2012,74654,1279
5,3,2,2017,53000,2450
5,3,3,2009,119086,350
5,3,2,2006,172000,279
5,43,3,2016,142707,1399
5,43,3,2017,72096,1799
5,43,1,2017,70000,2230
5,3,1,2014,145000,1400
5,26,2,2011,105648,990
5,26,2,2015,95000,2200
5,91,2,2012,85300,700
5,43,2,2010,62690,800
5,3,2,2018,54000,2020
5,26,2,2011,140000,940
5,43,2,2010,62690,800
5,3,2,2018,54000,2020
5,26,2,2011,140000,940
5,95,2,2016,71211,1740
5,66,2,2007,229671,380
5,3,1,2015,65162,1490
5,3,3,2011,250533,630
5,3,2,2015,80983,1460
5,3,2,2013,79524,1290
5,44,2,2018,33073,4900
5,43,2,2018,53985,2360
5,3,2,2017,105406,2100
5,22,2,2009,218650,1160
5,3,1,2015,141511,1070
5,38,1,2018,22103,4320
5,3,2,2013,104850,780
5,26,2,2008,221000,540
5,43,3,2017,134038,1350
5,3,2,2012,72821,1170
5,3,2,2012,132363,939
5,91,2,2012,170032,630
5,3,2,2012,67263,1459
5,38,2,2018,25727,3650
5,125,2,2008,225000,420
5,44,2,2019,25000,5999
5,26,2,2015,61000,2430
5,3,2,2011,142000,790
5,26,2,2008,94483,650
5,3,3,2017,63108,2550
5,22,2,2013,118570,2600
5,43,2,2016,37922,2370
5,3,6,2018,74150,2530
5,125,2,2013,147357,1600
5,3,1,2018,51237,2870
5,125,2,2008,189993,170
5,22,2,2007,226400,290
5,114,2,2009,52182,570
5,125,2,2005,84895,250
5,3,2,2007,102383,299
5,22,2,2012,104617,1580
5,22,2,2004,222600,280
5,22,2,2009,277000,799
5,91,2,2012,99800,940
5,43,2,2013,170341,890
5,22,2,2006,121969,380
5,3,3,2010,164000,565
5,3,2,2012,143000,1080
5,3,2,2011,123688,850
5,26,2,2008,234474,540
5,43,3,2013,153948,1080
5,43,2,2016,98419,2130
5,3,3,2009,184664,400
5,3,2,2007,96205,330
5,22,4,2010,202500,1850
5,3,2,2012,89307,1239
5,43,2,2015,180374,975
5,36,2,2016,51330,5050
5,36,2,2016,90920,4300
5,3,2,2017,37379,2850
5,36,2,2016,68284,4690
5,38,2,2017,54836,4050
5,44,2,2018,25936,5490
5,22,2,2009,169000,1180
5,3,2,2017,39800,1820
5,26,2,2009,108546,830
5,44,2,2019,32700,5090
5,43,2,2016,114000,1990
5,43,2,2015,115000,1350
5,3,2,2015,144200,1190
5,3,2,2017,84000,2140
5,26,2,2015,121000,1990
5,43,2,2017,126462,1870
5,3,2,2009,122521,380
5,3,2,2012,103106,990
5,43,2,2014,84275,1390
5,125,2,2014,48091,1950
5,26,2,2016,39790,2920
5,26,2,2016,58510,2640
5,43,3,2018,22600,2249
5,3,2,2014,86620,1499
